trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
8.27,1.0,238,232,27.0,8,0,22.833333333333332,23
1.7,1.0,230,234,7.0,18,0,5.366666666666666,22
0.84,2.0,75,74,5.0,10,0,4.3,30
1.11,1.0,90,79,7.0,13,0,7.466666666666667,24
2.85,1.0,170,262,11.0,21,0,10.016666666666667,6
3.0,1.0,238,68,11.0,10,0,8.916666666666666,21
7.21,1.0,75,82,23.0,19,0,17.15,13
1.84,1.0,239,151,9.5,11,0,12.066666666666666,15
2.1,1.0,239,237,10.5,14,0,11.133333333333333,20
1.12,1.0,162,229,6.0,0,1,5.2,5
0.9,1.0,162,233,5.0,8,0,3.783333333333333,1
1.75,1.0,236,140,8.0,11,0,7.05,23
1.46,5.0,151,166,6.5,13,0,5.416666666666667,7
0.3,1.0,170,170,3.5,13,0,2.3,2
3.21,1.0,262,137,11.0,6,0,6.2,27
3.7,1.0,264,264,13.0,18,0,12.016666666666667,22
0.57,1.0,164,164,4.5,18,0,3.3666666666666667,24
1.5,1.0,246,68,6.5,15,0,4.933333333333334,29
2.0,3.0,233,68,8.5,6,0,7.983333333333333,21
1.69,2.0,239,230,6.5,0,0,4.25,1
1.05,5.0,48,230,6.0,10,0,5.0,20
7.59,1.0,132,76,23.0,19,0,17.1,20
0.67,2.0,224,224,5.5,14,0,4.916666666666667,17
4.44,1.0,263,159,15.5,22,0,13.466666666666667,3
1.83,1.0,68,48,8.0,11,1,7.3,4
0.4,1.0,142,142,4.5,13,1,3.183333333333333,12
6.76,1.0,74,68,23.0,14,0,20.416666666666668,6
1.95,1.0,238,48,8.5,17,1,7.6,18
1.14,1.0,151,239,6.5,12,0,6.1,1
1.06,1.0,230,186,5.0,15,0,3.2,6
3.0,1.0,237,186,12.5,15,0,14.083333333333334,30
0.6,1.0,141,237,4.5,19,0,3.3,20
0.66,1.0,41,41,4.5,12,0,2.9166666666666665,17
1.4,1.0,7,7,7.0,14,0,8.333333333333334,15
2.8,1.0,74,167,11.0,18,0,11.383333333333333,9
6.8,2.0,249,236,24.0,11,0,24.216666666666665,8
1.1,1.0,238,75,6.0,23,0,4.933333333333334,9
0.5,1.0,237,237,4.5,13,0,2.95,2
1.04,2.0,24,238,5.5,7,0,3.1333333333333333,15
2.4,1.0,140,233,9.0,7,0,6.016666666666667,16
4.02,1.0,48,75,14.0,6,0,13.05,6
1.0,1.0,161,100,5.5,19,0,4.616666666666666,7
1.11,1.0,238,142,5.5,12,0,3.25,22
1.6,1.0,229,141,7.0,22,0,5.616666666666666,24
3.61,1.0,170,75,11.5,19,1,8.266666666666667,4
2.31,1.0,140,161,8.5,10,0,5.2,8
1.51,1.0,229,263,6.5,15,1,4.783333333333333,19
0.6,1.0,234,186,4.5,12,0,3.1166666666666667,17
1.31,5.0,186,170,7.0,14,0,6.916666666666667,15
3.5,1.0,237,113,13.0,19,0,13.383333333333333,7
2.24,1.0,141,75,8.0,16,0,5.05,15
1.19,1.0,236,237,6.5,14,0,5.016666666666667,27
0.8,1.0,141,263,4.5,13,0,2.85,2
0.64,3.0,237,237,4.0,7,0,2.3833333333333333,22
5.84,2.0,68,74,20.0,10,1,17.333333333333332,4
2.3,1.0,141,164,9.0,10,0,7.333333333333333,3
2.8,2.0,262,137,11.0,6,0,11.4,21
1.22,1.0,141,229,5.5,16,0,3.15,16
3.32,1.0,233,143,12.5,8,0,12.25,22
1.34,1.0,162,186,7.0,17,0,6.433333333333334,28
4.5,1.0,75,107,15.0,8,0,15.033333333333333,30
1.56,1.0,238,236,7.5,17,1,6.766666666666667,11
0.4,1.0,230,48,4.0,15,0,2.6,7
2.0,1.0,236,74,8.5,14,1,7.7,18
6.26,1.0,229,82,20.5,21,0,23.833333333333332,10
0.6,1.0,262,263,4.5,14,0,3.4166666666666665,16
1.0,1.0,262,75,6.0,18,0,5.45,30
0.41,5.0,75,75,3.5,21,0,1.3,14
1.7,1.0,169,169,8.5,13,0,10.116666666666667,10
2.14,1.0,142,68,8.0,22,0,6.816666666666666,27
0.7,1.0,48,230,4.0,8,0,1.95,30
8.9,1.0,140,241,25.5,19,1,16.55,25
4.3,1.0,75,179,14.5,14,0,11.566666666666666,3
1.34,1.0,151,152,7.5,9,0,7.8,8
0.7,1.0,170,186,5.0,16,0,4.2,6
0.66,1.0,125,249,4.5,17,1,4.116666666666666,25
2.43,1.0,144,233,9.0,19,0,7.816666666666666,23
2.0,1.0,137,230,8.0,20,0,7.866666666666666,14
1.4,1.0,137,107,6.0,0,0,4.85,7
3.2,1.0,143,75,11.5,8,0,10.316666666666666,1
1.31,1.0,137,100,6.5,0,0,5.166666666666667,3
3.1,1.0,132,10,10.5,19,0,6.716666666666667,9
1.37,1.0,237,161,6.5,13,0,4.433333333333334,3
2.79,1.0,238,161,10.5,6,1,9.033333333333333,25
5.8,1.0,142,13,21.5,12,0,23.35,30
5.77,1.0,231,61,18.5,17,0,16.533333333333335,7
1.0,2.0,163,229,6.0,10,0,5.583333333333333,3
3.2,1.0,141,74,11.0,17,0,8.633333333333333,20
1.0,1.0,236,262,6.0,23,0,5.366666666666666,28
0.62,5.0,239,238,4.0,23,0,1.2833333333333334,9
3.7,1.0,142,113,13.0,13,0,13.016666666666667,3
0.7,1.0,239,142,5.5,16,0,4.983333333333333,21
2.5,1.0,239,230,9.5,7,0,8.233333333333333,22
0.76,1.0,170,229,5.0,10,0,4.416666666666667,28
1.6,1.0,263,229,7.0,19,0,6.55,7
1.9,1.0,233,79,7.0,18,0,4.416666666666667,16
7.41,1.0,100,42,25.5,1,1,26.25,18
1.2,1.0,236,140,6.5,14,0,6.416666666666667,27
3.77,1.0,236,68,14.0,18,0,14.4,22
8.96,1.0,236,236,32.5,11,1,39.81666666666667,4
1.41,1.0,239,24,7.0,17,1,5.933333333333334,19
1.58,3.0,186,161,6.5,10,1,4.566666666666666,5
0.93,1.0,43,142,6.5,19,0,6.366666666666666,3
0.83,1.0,100,162,6.0,9,0,5.583333333333333,9
0.9,1.0,74,74,5.0,13,0,3.216666666666667,28
0.6,1.0,170,164,4.5,13,0,3.716666666666667,22
2.7,1.0,48,238,10.5,17,0,10.083333333333334,17
5.01,1.0,107,75,16.0,15,1,11.366666666666667,5
1.5,1.0,239,263,7.0,11,0,6.533333333333333,28
1.21,2.0,7,7,7.0,17,0,7.4,13
1.57,1.0,164,246,8.0,13,0,7.983333333333333,23
0.54,1.0,236,75,4.0,10,0,2.55,2
1.07,6.0,74,74,6.0,7,0,4.916666666666667,16
1.35,1.0,186,50,7.0,15,0,6.3,13
0.4,2.0,143,239,4.5,11,1,3.783333333333333,4
1.8,1.0,141,75,8.5,7,0,7.65,17
0.4,1.0,100,48,4.0,16,0,3.1666666666666665,22
1.9,1.0,90,230,7.5,22,0,5.7,15
1.7,6.0,113,246,7.5,17,1,8.35,4
3.35,1.0,137,262,11.0,14,0,8.55,9
1.0,1.0,263,237,5.0,2,1,2.6,18
1.0,1.0,142,48,6.0,18,1,6.283333333333333,25
0.73,1.0,74,75,4.0,7,0,1.5333333333333334,17
5.4,1.0,75,127,17.5,11,1,10.466666666666667,12
1.24,5.0,236,75,7.5,10,0,8.05,2
1.3,1.0,79,232,6.5,17,1,6.416666666666667,5
10.3,1.0,138,230,31.0,15,1,22.5,5
5.32,5.0,152,140,19.5,8,0,20.316666666666666,13
0.41,1.0,24,166,4.0,21,0,2.1166666666666667,2
1.38,3.0,262,236,7.5,16,0,7.683333333333334,28
0.65,1.0,164,162,4.5,11,0,3.3333333333333335,27
0.33,1.0,137,233,4.0,18,0,2.8666666666666667,23
1.9,1.0,263,75,8.0,11,0,6.866666666666666,15
0.6,1.0,116,116,5.5,9,1,8.566666666666666,4
0.5,1.0,68,90,4.0,17,1,3.0,11
1.0,1.0,249,125,5.0,15,1,2.683333333333333,5
1.85,3.0,45,4,8.5,14,0,8.316666666666666,9
0.9,1.0,237,141,6.0,22,1,5.716666666666667,4
4.88,1.0,238,170,15.5,12,1,11.316666666666666,12
0.8,1.0,236,75,5.5,7,0,4.233333333333333,14
3.05,1.0,262,24,13.5,15,0,15.25,29
1.21,1.0,238,166,5.5,12,0,3.3666666666666667,1
14.31,1.0,75,265,39.0,13,0,20.016666666666666,14
12.4,1.0,73,236,38.0,19,0,36.03333333333333,24
3.3,1.0,249,229,11.0,7,1,9.783333333333333,18
20.56,2.0,132,169,55.0,16,1,28.45,4
3.5,1.0,234,262,14.0,10,1,16.583333333333332,19
2.07,1.0,229,43,9.0,16,0,8.45,1
0.43,2.0,263,263,3.5,15,0,2.15,17
3.97,5.0,66,107,14.0,8,0,13.933333333333334,28
1.83,2.0,263,238,8.5,12,0,8.466666666666667,21
3.2,1.0,42,167,13.0,3,0,14.333333333333334,13
1.2,1.0,68,162,6.0,17,0,5.05,27
1.02,5.0,137,137,5.5,9,0,4.266666666666667,21
3.6,1.0,170,151,12.0,12,0,9.166666666666666,16
0.4,1.0,237,140,4.5,13,1,4.133333333333334,18
1.1,1.0,148,4,6.5,15,0,6.916666666666667,21
4.2,1.0,42,136,14.5,19,0,11.566666666666666,10
2.66,1.0,170,142,11.0,15,0,10.7,16
1.9,1.0,238,41,10.0,15,0,11.516666666666667,30
0.3,1.0,163,163,4.0,16,0,2.95,22
2.4,1.0,141,107,8.5,21,0,5.683333333333334,30
2.49,1.0,68,79,10.0,11,0,10.016666666666667,1
1.89,1.0,75,142,7.0,8,0,4.9,14
0.45,1.0,262,262,3.5,9,0,1.6666666666666667,13
2.22,3.0,140,237,12.0,11,0,14.366666666666667,23
1.3,2.0,237,236,5.5,12,0,3.05,1
8.3,1.0,186,244,26.5,9,0,22.083333333333332,6
8.55,2.0,249,244,28.0,19,0,24.733333333333334,28
2.4,1.0,141,224,9.0,17,0,6.116666666666666,7
1.27,1.0,162,48,6.5,2,1,5.816666666666666,25
0.4,1.0,142,143,3.5,8,0,2.05,22
1.7,1.0,142,239,8.5,20,0,9.166666666666666,13
1.02,1.0,161,186,6.5,9,1,6.416666666666667,4
0.77,1.0,263,236,4.5,20,0,2.9833333333333334,15
1.9,1.0,234,229,8.0,20,0,7.933333333333334,24
1.86,1.0,229,262,7.5,14,0,5.933333333333334,24
1.68,1.0,107,100,7.0,7,0,5.766666666666667,23
1.2,1.0,107,186,7.0,22,0,7.383333333333334,6
0.4,1.0,151,238,3.5,13,0,2.066666666666667,8
1.78,1.0,238,163,7.0,9,0,5.066666666666666,3
1.7,1.0,151,152,7.0,17,0,5.966666666666667,3
0.7,1.0,143,143,4.5,9,0,3.466666666666667,3
1.5,1.0,83,82,7.0,15,0,11.85,28
0.36,1.0,263,263,3.5,20,0,1.4833333333333334,30
1.87,1.0,263,141,8.5,14,0,7.9,27
1.31,1.0,137,234,7.0,23,1,7.116666666666666,11
0.3,1.0,141,237,3.0,20,1,1.7333333333333334,4
1.1,1.0,229,161,5.5,19,0,3.6166666666666667,17
3.42,1.0,170,261,12.5,9,0,13.266666666666667,21
3.68,1.0,48,75,12.5,6,0,10.65,1
2.29,1.0,239,50,8.5,17,0,6.283333333333333,1
1.2,1.0,75,74,6.5,16,0,5.65,13
3.4,1.0,239,170,12.5,7,0,13.083333333333334,8
1.1,1.0,263,140,5.5,13,0,4.116666666666666,29
0.5,1.0,237,141,4.5,13,1,3.7,25
1.52,1.0,75,236,6.0,6,1,3.7333333333333334,12
2.2,1.0,143,161,10.5,13,0,11.85,8
2.1,1.0,162,107,8.5,6,0,7.383333333333334,17
0.35,3.0,141,237,3.5,8,0,1.7833333333333334,3
0.3,1.0,236,236,4.0,16,0,2.65,27
0.87,1.0,79,114,5.5,8,0,5.15,14
1.09,1.0,42,74,5.5,8,0,4.166666666666667,22
7.33,2.0,48,244,23.0,11,0,16.583333333333332,22
1.02,4.0,143,239,6.5,8,0,5.716666666666667,20
2.7,1.0,238,116,10.5,14,0,9.933333333333334,30
0.78,1.0,41,75,4.5,23,1,2.783333333333333,18
6.0,1.0,68,75,19.0,7,0,14.433333333333334,15
1.68,1.0,75,238,7.5,21,0,6.633333333333334,3
3.02,1.0,74,42,11.0,14,0,8.183333333333334,29
2.16,1.0,186,237,9.5,7,0,8.833333333333334,17
0.9,1.0,141,229,4.5,7,0,2.35,15
2.5,1.0,163,113,8.5,6,0,5.566666666666666,23
2.11,1.0,159,126,9.0,6,1,8.533333333333333,25
1.28,1.0,107,4,7.0,13,0,6.916666666666667,17
1.0,1.0,161,170,6.0,11,0,5.116666666666666,23
3.49,1.0,230,75,11.5,20,1,8.483333333333333,4
4.47,1.0,140,148,15.0,15,0,10.683333333333334,17
0.35,1.0,263,141,3.5,15,0,2.3833333333333333,16
1.5,1.0,233,140,7.0,11,0,5.683333333333334,20
1.37,1.0,264,48,6.5,13,0,5.733333333333333,14
1.31,2.0,229,137,5.5,11,1,3.6166666666666667,26
7.7,1.0,140,25,22.5,7,1,12.883333333333333,12
1.6,1.0,233,141,6.5,7,1,3.6333333333333333,12
0.79,1.0,48,50,5.5,2,0,4.416666666666667,20
5.4,1.0,211,236,16.5,19,0,14.05,27
5.2,1.0,261,209,23.0,12,0,27.566666666666666,24
17.92,2.0,126,132,49.0,0,0,30.85,10
2.8,6.0,68,142,9.0,8,1,5.45,12
3.9,1.0,263,79,12.0,15,1,9.45,12
1.88,1.0,186,50,8.0,8,0,7.116666666666666,16
1.58,1.0,237,233,7.0,21,0,5.883333333333334,16
12.06,1.0,140,240,33.5,6,0,21.5,22
1.7,1.0,263,229,6.5,1,0,3.8333333333333335,22
8.8,6.0,137,61,26.5,17,0,20.016666666666666,15
0.7,1.0,68,68,5.0,11,1,4.333333333333333,25
2.1,1.0,238,166,8.5,15,0,5.083333333333333,6
9.3,1.0,138,246,28.0,11,1,20.683333333333334,25
0.6,1.0,239,239,4.0,18,0,2.7333333333333334,30
5.3,1.0,186,226,17.5,18,0,16.466666666666665,30
9.97,2.0,227,50,32.5,15,0,30.016666666666666,22
4.51,1.0,141,249,15.5,7,0,14.65,28
1.25,1.0,166,238,6.5,9,1,5.5,4
12.98,1.0,209,244,37.0,9,0,24.033333333333335,8
1.18,1.0,100,234,5.5,23,0,4.35,2
1.7,1.0,236,74,7.0,11,0,4.85,15
0.9,1.0,263,75,5.0,12,0,3.6166666666666667,28
1.03,6.0,137,186,7.0,13,0,8.55,9
2.85,3.0,143,233,11.5,15,0,12.1,10
1.1,1.0,234,90,6.5,13,0,5.766666666666667,1
0.48,1.0,263,236,4.5,7,0,3.1333333333333333,21
1.0,1.0,74,74,6.0,22,0,4.783333333333333,2
0.9,1.0,137,79,5.0,15,0,3.5833333333333335,17
0.31,1.0,163,163,3.5,15,0,2.566666666666667,27
1.16,1.0,262,140,5.5,6,0,3.35,27
4.44,1.0,137,88,14.0,23,0,7.966666666666667,23
3.47,1.0,236,234,12.5,20,0,10.816666666666666,9
3.9,1.0,151,170,15.0,11,0,16.15,30
1.23,1.0,151,41,7.5,9,0,8.533333333333333,28
4.92,1.0,226,7,19.5,20,0,20.766666666666666,23
1.38,1.0,239,236,6.5,12,0,5.8,23
7.5,6.0,227,39,26.5,8,0,30.7,22
1.81,1.0,162,237,9.0,11,0,11.0,13
1.21,2.0,239,151,5.5,13,0,2.7666666666666666,6
1.5,1.0,236,238,7.5,9,0,5.983333333333333,27
1.37,2.0,48,233,8.5,22,0,9.016666666666667,24
2.1,1.0,90,144,8.5,15,0,8.733333333333333,14
0.9,1.0,75,237,5.0,7,1,3.066666666666667,12
0.99,1.0,164,161,5.0,11,0,2.816666666666667,2
1.2,1.0,141,233,6.0,9,0,4.383333333333334,16
1.0,1.0,263,75,5.5,12,1,4.316666666666666,26
2.3,1.0,75,239,10.0,8,0,10.0,9
2.6,1.0,75,141,11.0,8,0,10.533333333333333,2
2.2,1.0,151,143,9.0,13,0,8.116666666666667,16
0.84,1.0,239,142,5.5,12,0,4.216666666666667,1
2.4,1.0,236,48,9.5,14,0,8.9,23
0.88,1.0,90,249,4.5,20,0,2.7,29
1.35,1.0,137,186,7.5,15,1,7.366666666666666,25
1.2,1.0,74,262,5.5,16,0,5.983333333333333,9
2.57,1.0,100,239,10.5,17,0,9.35,23
0.83,1.0,125,114,5.0,9,0,4.25,3
4.31,1.0,238,137,15.5,6,0,14.816666666666666,16
0.5,1.0,24,238,4.5,12,0,3.15,23
2.2,1.0,239,68,8.5,17,0,7.366666666666666,30
0.9,3.0,186,161,5.0,6,0,3.466666666666667,24
1.2,1.0,143,239,7.0,15,1,7.05,25
1.7,3.0,233,141,6.5,17,0,3.9,10
0.56,1.0,75,75,4.5,6,0,3.7666666666666666,1
3.82,1.0,74,162,12.0,9,0,9.65,15
3.05,1.0,238,162,12.0,6,0,12.316666666666666,28
1.8,1.0,229,262,9.0,13,0,8.95,14
1.66,1.0,263,140,7.5,8,0,7.3,17
1.2,1.0,42,74,6.5,14,1,6.466666666666667,19
1.72,1.0,237,43,7.0,12,0,4.183333333333334,22
1.56,2.0,137,79,6.5,7,0,5.216666666666667,21
1.6,1.0,142,237,7.5,21,1,7.183333333333334,12
3.4,1.0,141,113,12.5,17,0,12.316666666666666,28
1.1,1.0,186,137,7.5,7,0,8.583333333333334,15
0.79,1.0,233,170,4.5,10,0,2.65,10
1.3,1.0,236,75,5.5,17,0,3.0,15
3.63,1.0,158,143,12.5,21,0,11.133333333333333,7
3.92,1.0,41,140,14.5,9,0,16.716666666666665,29
1.75,1.0,141,142,8.5,21,1,9.016666666666667,12
8.9,1.0,249,227,29.0,22,1,26.716666666666665,18
0.6,2.0,141,237,5.5,14,1,4.766666666666667,19
1.06,6.0,141,263,5.0,18,1,3.4,5
0.4,1.0,263,236,4.0,21,0,3.283333333333333,6
3.67,1.0,185,174,12.5,23,0,10.066666666666666,13
5.4,1.0,75,7,18.0,15,0,17.15,10
1.1,1.0,237,161,5.5,8,0,4.116666666666666,24
1.22,5.0,238,75,6.5,8,0,5.9,1
4.7,1.0,140,79,15.5,2,0,11.933333333333334,24
1.1,1.0,236,75,6.5,15,0,6.533333333333333,14
1.28,1.0,74,75,6.5,6,0,5.5,28
0.7,1.0,263,262,4.5,10,0,3.6666666666666665,2
1.84,1.0,90,211,7.5,9,0,5.916666666666667,17
1.33,1.0,141,161,7.0,17,0,6.85,14
2.14,1.0,141,75,8.0,3,0,6.516666666666667,29
1.5,2.0,236,141,8.0,12,0,7.983333333333333,1
4.1,1.0,75,42,14.0,12,0,10.816666666666666,14
1.0,1.0,137,161,5.0,9,0,3.75,27
4.1,1.0,48,24,15.5,9,0,15.316666666666666,9
2.09,1.0,74,238,9.5,13,0,9.066666666666666,29
2.1,1.0,239,75,8.5,7,1,7.5,12
1.1,1.0,74,75,5.0,13,0,2.783333333333333,8
1.8,1.0,238,75,8.0,15,1,6.433333333333334,5
0.6,1.0,68,68,5.0,13,0,3.8666666666666667,23
6.31,1.0,173,198,20.5,3,1,22.833333333333332,5
0.01,1.0,169,169,3.5,15,0,2.183333333333333,3
3.4,1.0,90,141,12.5,18,1,11.95,26
4.9,1.0,148,140,17.0,19,0,13.95,9
7.62,6.0,140,116,24.5,15,0,19.266666666666666,15
1.7,1.0,249,230,6.5,8,1,3.1666666666666665,11
2.3,4.0,170,141,8.0,8,0,6.05,27
1.7,1.0,48,137,8.5,18,1,8.733333333333333,19
0.83,1.0,162,43,5.0,12,1,3.1,25
0.8,1.0,263,236,5.5,13,0,4.9,20
10.72,2.0,141,197,33.0,21,0,30.2,3
2.5,1.0,41,239,9.5,14,1,8.233333333333333,4
1.3,1.0,263,141,6.5,15,0,5.25,20
1.2,1.0,100,161,5.5,6,1,4.266666666666667,5
2.12,1.0,116,74,10.5,8,1,11.083333333333334,19
0.88,1.0,262,263,4.5,17,0,2.35,15
2.16,1.0,43,237,8.5,20,1,7.166666666666667,5
2.16,2.0,75,162,8.5,7,0,7.3,22
14.09,4.0,132,165,40.0,17,0,25.716666666666665,1
1.12,2.0,100,48,5.5,8,0,3.45,20
11.9,1.0,229,228,37.0,21,0,31.55,6
1.28,1.0,249,100,5.5,6,0,2.45,15
1.15,1.0,74,168,7.0,23,1,6.8,19
3.08,1.0,170,263,10.5,15,0,9.633333333333333,3
3.8,1.0,141,45,13.0,14,1,11.85,25
1.11,3.0,140,237,5.5,8,0,4.716666666666667,13
6.33,1.0,264,264,20.5,18,0,19.066666666666666,23
1.37,2.0,74,41,7.5,16,0,7.733333333333333,17
1.43,1.0,263,140,6.5,11,0,5.8,30
0.83,1.0,163,237,5.5,14,0,4.95,28
15.23,1.0,140,28,42.0,1,1,34.166666666666664,18
4.23,1.0,151,151,18.0,14,1,22.416666666666668,18
0.87,1.0,137,229,4.5,13,0,2.9166666666666665,28
2.34,1.0,75,239,9.5,13,0,8.366666666666667,8
1.7,1.0,141,137,6.5,21,1,3.8833333333333333,4
3.26,1.0,161,232,11.5,21,0,9.133333333333333,7
1.09,1.0,113,234,5.5,13,0,4.35,22
1.95,1.0,236,229,7.5,18,1,6.05,19
3.09,1.0,249,229,11.0,7,0,10.95,7
0.45,1.0,151,238,3.5,18,1,1.2333333333333334,18
0.52,1.0,75,75,3.5,15,0,2.05,14
0.99,1.0,234,137,6.0,23,0,5.7,20
0.7,1.0,249,68,5.0,11,0,5.0,22
0.7,2.0,48,163,4.5,14,0,3.1666666666666665,16
1.36,1.0,75,74,6.0,0,0,4.333333333333333,30
3.35,1.0,100,4,14.5,19,0,17.2,14
1.3,1.0,161,141,6.5,13,0,5.766666666666667,24
5.4,1.0,186,75,18.0,18,0,15.516666666666667,3
4.0,1.0,186,87,14.0,16,0,15.516666666666667,3
2.82,2.0,237,137,9.5,8,0,7.183333333333334,16
2.53,3.0,231,90,9.0,9,0,7.0,24
1.63,1.0,90,79,8.5,17,0,9.466666666666667,14
7.76,1.0,68,177,27.5,23,1,31.316666666666666,26
3.52,1.0,142,107,13.0,22,0,12.083333333333334,22
2.3,1.0,140,137,8.0,16,0,4.133333333333334,22
0.8,1.0,170,233,5.0,12,0,3.2,1
1.8,1.0,95,134,8.0,21,1,7.45,5
3.9,1.0,233,238,14.0,9,0,14.383333333333333,13
0.78,1.0,229,162,4.5,17,0,2.9,14
11.8,1.0,151,254,34.5,15,0,31.466666666666665,3
1.52,1.0,137,79,7.0,20,0,6.016666666666667,13
0.93,1.0,170,229,5.0,0,0,5.183333333333334,24
17.5,1.0,25,91,56.5,13,0,62.55,13
1.4,1.0,237,262,8.0,12,0,8.7,23
1.65,1.0,140,162,6.5,18,0,3.216666666666667,10
0.95,1.0,238,166,5.0,9,0,3.433333333333333,30
1.0,1.0,237,262,6.5,9,0,6.7,22
7.5,1.0,75,45,22.5,16,0,15.45,21
1.99,1.0,68,231,9.0,14,0,9.05,6
1.4,1.0,114,107,6.0,15,0,3.75,13
1.74,1.0,238,236,8.5,11,0,9.8,20
1.4,1.0,48,142,6.5,13,0,5.066666666666666,22
0.96,6.0,137,233,5.5,17,1,4.616666666666666,18
10.27,2.0,140,181,31.5,19,0,27.466666666666665,7
3.2,1.0,229,239,13.0,13,0,15.133333333333333,15
0.29,1.0,113,79,3.5,15,0,1.7833333333333334,7
0.5,1.0,74,74,4.0,9,1,2.8666666666666667,25
0.84,1.0,90,68,5.0,16,1,3.8666666666666667,5
2.47,1.0,140,233,9.0,6,1,4.166666666666667,5
0.35,1.0,140,140,3.5,18,0,1.6,16
4.57,1.0,48,13,16.5,14,0,16.666666666666668,20
0.6,1.0,164,137,4.5,6,0,3.6333333333333333,16
0.9,1.0,237,141,6.0,15,0,5.633333333333334,9
1.92,1.0,48,170,8.0,10,0,7.183333333333334,7
5.84,2.0,71,76,21.0,9,1,22.566666666666666,19
0.6,1.0,162,237,4.0,13,0,2.1666666666666665,14
3.31,2.0,263,230,13.0,10,0,13.733333333333333,9
3.13,1.0,239,162,11.0,11,1,9.766666666666667,18
1.21,1.0,141,262,6.5,14,0,5.983333333333333,28
1.44,1.0,162,50,7.5,18,1,7.95,12
2.13,1.0,186,229,9.5,16,0,9.45,8
2.97,1.0,195,195,34.0,11,0,59.43333333333333,22
0.7,1.0,48,68,4.0,14,0,2.3833333333333333,29
1.7,1.0,140,263,7.5,0,0,6.916666666666667,23
1.2,1.0,264,264,7.5,15,0,9.516666666666667,1
4.1,1.0,90,238,13.0,16,0,10.35,16
1.6,1.0,263,238,8.0,7,0,7.416666666666667,28
0.73,1.0,236,75,4.5,11,0,3.1,16
2.03,1.0,233,79,7.5,13,0,4.9,2
0.7,1.0,42,42,4.5,22,1,3.1,11
1.1,1.0,162,141,5.0,15,1,2.716666666666667,5
1.88,1.0,107,229,7.5,15,1,5.3,18
2.23,1.0,79,231,9.0,13,1,7.833333333333333,25
3.2,1.0,263,143,15.0,14,0,18.416666666666668,20
1.7,1.0,75,238,7.0,15,0,5.55,8
1.13,2.0,161,246,6.5,18,0,5.65,10
0.39,1.0,143,142,4.0,11,0,2.7333333333333334,15
3.2,1.0,186,141,11.0,20,0,10.1,30
0.96,1.0,75,238,5.0,11,1,2.9833333333333334,18
1.81,2.0,151,75,8.0,10,0,7.766666666666667,13
1.36,1.0,162,48,7.0,15,0,6.166666666666667,28
4.0,1.0,107,97,15.5,23,1,15.5,11
5.13,1.0,43,114,16.0,8,0,13.05,21
3.24,1.0,140,107,12.5,14,0,10.716666666666667,24
5.88,5.0,47,208,18.5,21,0,12.466666666666667,15
0.95,1.0,262,140,5.0,10,0,3.45,17
0.77,1.0,162,229,4.5,19,1,2.8333333333333335,25
0.6,1.0,140,262,4.5,19,0,3.3,6
0.78,1.0,237,141,4.0,9,0,1.7666666666666666,2
0.8,1.0,142,142,5.5,14,0,4.616666666666666,15
1.1,2.0,107,4,6.5,15,0,6.016666666666667,15
1.89,1.0,236,237,8.0,16,0,7.083333333333333,1
2.02,4.0,100,143,8.0,15,1,6.366666666666666,26
0.72,6.0,234,164,5.0,8,0,4.633333333333334,6
3.66,1.0,48,166,12.5,22,0,11.0,20
1.64,3.0,41,74,8.5,7,1,8.983333333333333,25
1.15,1.0,239,236,6.0,13,0,5.183333333333334,24
1.0,1.0,140,236,6.5,13,0,6.483333333333333,8
1.76,1.0,233,141,7.0,12,0,5.416666666666667,29
1.11,1.0,137,107,5.5,8,0,4.816666666666666,16
0.27,1.0,141,141,3.5,18,0,1.45,20
3.2,1.0,113,237,12.0,16,0,12.05,14
2.96,1.0,90,237,11.5,14,0,10.683333333333334,8
1.13,1.0,230,142,6.0,14,0,5.083333333333333,16
1.1,1.0,137,170,5.5,22,0,3.6333333333333333,8
3.51,1.0,142,107,12.5,13,0,12.283333333333333,29
1.1,1.0,236,237,6.0,11,0,5.3,15
0.71,1.0,141,140,4.0,20,0,1.9833333333333334,16
0.73,1.0,236,237,4.0,10,0,1.6333333333333333,9
1.0,1.0,237,140,6.5,17,1,6.483333333333333,11
3.36,1.0,237,113,12.0,16,0,9.916666666666666,2
2.43,1.0,141,137,8.5,7,0,6.716666666666667,9
7.4,1.0,141,243,22.0,13,0,17.45,14
0.61,1.0,239,239,5.0,18,0,4.733333333333333,23
4.7,1.0,236,68,15.5,9,0,13.5,1
2.11,1.0,75,41,9.0,7,0,8.183333333333334,16
1.76,1.0,239,237,7.5,10,0,6.483333333333333,1
1.37,1.0,75,74,5.5,14,0,3.7666666666666666,22
0.9,1.0,263,236,6.0,15,0,5.633333333333334,8
1.39,1.0,233,234,7.0,12,0,7.433333333333334,13
0.6,1.0,142,48,4.5,18,0,3.5833333333333335,29
1.2,1.0,137,186,7.5,15,1,8.25,4
1.2,1.0,162,142,6.5,18,1,5.966666666666667,18
2.54,1.0,263,142,10.0,14,0,9.25,15
3.2,1.0,50,211,14.5,11,0,16.416666666666668,3
2.9,1.0,79,48,11.5,22,0,10.033333333333333,22
2.84,1.0,4,186,11.0,12,0,10.633333333333333,10
