trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
3.84,1.0,137,66,13.5,0,0,12.133333333333333,8
1.19,1.0,236,239,8.0,8,0,9.533333333333333,16
0.75,1.0,170,137,4.5,17,0,3.75,9
1.54,2.0,7,7,9.5,8,0,12.15,16
3.3,1.0,161,144,16.5,14,0,23.35,13
1.89,5.0,113,170,11.0,17,0,15.583333333333334,23
3.2,1.0,211,65,14.5,18,0,17.066666666666666,31
1.04,1.0,236,262,7.0,17,0,8.366666666666667,10
2.72,2.0,107,141,11.5,21,0,12.366666666666667,1
1.48,1.0,142,230,10.5,18,0,14.7,8
1.45,1.0,113,249,8.5,20,1,10.233333333333333,26
1.3,1.0,107,144,7.5,18,1,9.0,11
0.47,3.0,231,231,4.5,21,0,3.6666666666666665,24
1.95,1.0,142,263,10.0,18,0,12.066666666666666,16
2.97,1.0,107,163,12.5,8,0,14.683333333333334,2
0.59,3.0,100,48,4.5,23,0,3.3666666666666667,8
0.7,1.0,170,107,4.0,6,0,1.4166666666666667,6
0.98,5.0,164,186,7.5,21,0,9.066666666666666,9
0.31,1.0,263,263,3.0,15,0,2.2,8
1.97,1.0,239,263,10.5,19,0,13.016666666666667,2
0.95,1.0,238,151,5.0,19,0,4.433333333333334,30
0.7,1.0,246,186,8.5,13,1,12.116666666666667,25
0.62,6.0,263,141,4.0,0,0,2.95,15
4.5,1.0,50,263,17.0,2,0,14.766666666666667,1
1.47,1.0,48,162,8.5,15,0,10.066666666666666,15
2.9,1.0,90,239,15.0,16,0,20.933333333333334,24
1.22,3.0,233,107,9.5,18,0,13.616666666666667,29
3.5,1.0,231,170,17.5,17,0,25.916666666666668,16
1.2,1.0,43,237,5.5,7,1,2.8666666666666667,19
4.06,1.0,140,7,17.5,14,0,21.85,10
1.6,4.0,144,107,9.0,0,1,11.683333333333334,26
6.18,4.0,231,237,19.5,14,0,15.25,20
1.42,1.0,158,231,7.0,15,0,7.266666666666667,28
1.1,1.0,237,236,6.0,5,0,5.016666666666667,1
0.8,2.0,75,75,5.0,10,0,4.316666666666666,23
1.9,1.0,239,230,11.0,14,1,16.0,26
0.99,1.0,224,234,6.5,9,0,7.066666666666666,13
0.57,1.0,43,237,4.0,7,0,2.466666666666667,29
1.64,1.0,249,246,7.5,23,0,7.95,8
1.16,2.0,162,170,9.0,17,0,12.6,30
2.75,1.0,13,107,12.0,19,0,13.333333333333334,27
1.97,2.0,48,237,10.0,21,0,11.566666666666666,30
0.8,1.0,234,186,5.0,22,0,3.283333333333333,20
1.9,1.0,239,48,9.0,18,0,10.333333333333334,7
0.8,1.0,141,262,5.5,12,0,5.2,10
0.7,1.0,142,143,6.5,18,0,7.316666666666666,9
1.21,1.0,234,224,6.5,14,0,6.416666666666667,27
1.18,1.0,236,141,7.0,12,1,8.283333333333333,12
1.42,1.0,236,237,8.5,16,1,10.0,26
1.02,5.0,170,164,7.5,8,0,9.4,21
0.8,1.0,163,142,5.0,15,1,3.716666666666667,18
0.65,2.0,234,249,5.0,1,1,5.016666666666667,18
0.87,1.0,142,48,6.0,13,0,6.566666666666666,30
4.8,1.0,211,61,21.5,11,0,29.083333333333332,6
17.23,1.0,132,233,52.0,14,0,34.766666666666666,2
1.87,1.0,236,74,7.0,6,0,4.433333333333334,23
0.97,1.0,68,246,6.0,6,0,6.466666666666667,29
1.57,1.0,170,246,9.0,19,0,12.25,2
0.9,1.0,233,141,6.0,21,0,6.483333333333333,9
3.64,1.0,163,79,18.0,18,0,27.0,13
0.75,1.0,79,79,6.5,16,0,8.133333333333333,20
1.5,1.0,239,141,8.5,11,0,10.016666666666667,21
1.0,2.0,137,107,5.5,22,0,4.85,8
15.7,1.0,170,132,52.0,13,0,37.333333333333336,3
3.23,2.0,237,237,16.0,7,0,23.633333333333333,22
5.55,2.0,238,231,24.5,17,1,32.65,26
1.79,1.0,236,162,13.0,20,0,20.233333333333334,30
1.34,1.0,161,141,7.5,17,0,9.15,30
1.65,3.0,137,68,12.5,20,0,18.316666666666666,29
4.6,4.0,142,179,18.0,22,1,20.766666666666666,4
3.85,1.0,107,236,13.5,0,1,13.383333333333333,11
6.38,1.0,233,166,22.0,21,0,22.233333333333334,7
0.9,1.0,229,237,7.0,18,1,8.0,5
1.0,1.0,161,186,7.0,20,0,8.85,23
0.53,2.0,68,68,4.0,3,1,3.05,25
1.13,1.0,186,50,7.0,13,0,7.266666666666667,6
1.32,1.0,162,140,6.5,20,1,6.716666666666667,12
9.6,3.0,135,100,52.0,13,1,24.2,12
2.28,1.0,7,145,9.5,4,1,9.983333333333333,4
4.41,1.0,230,231,18.5,18,0,21.9,23
7.57,2.0,13,163,23.0,14,0,18.15,28
5.29,1.0,17,26,19.5,4,1,20.416666666666668,25
0.59,1.0,238,238,4.0,10,0,2.7,10
1.98,1.0,230,246,10.0,14,0,12.65,15
1.38,1.0,236,237,7.0,7,0,6.816666666666666,28
2.41,5.0,249,170,10.0,3,0,10.416666666666666,10
2.4,2.0,68,237,15.0,16,0,21.833333333333332,7
3.6,1.0,163,211,20.0,12,0,32.3,9
1.73,1.0,236,237,8.0,13,0,7.283333333333333,1
1.2,1.0,164,161,9.0,17,0,12.433333333333334,16
0.74,1.0,236,141,6.0,11,0,7.383333333333334,31
17.89,1.0,132,148,52.0,0,0,25.833333333333332,9
0.61,2.0,230,161,6.0,18,0,7.5,22
1.06,3.0,249,234,6.5,16,0,6.666666666666667,9
11.8,1.0,230,138,36.0,7,0,32.2,14
1.3,2.0,262,43,9.0,10,0,11.766666666666667,28
0.92,4.0,230,229,6.0,0,0,6.066666666666666,30
0.81,1.0,237,163,6.5,14,0,7.866666666666666,24
1.44,2.0,233,186,8.5,11,1,10.9,12
0.5,1.0,164,170,4.5,21,0,3.783333333333333,30
1.8,6.0,239,163,8.5,23,0,9.383333333333333,3
5.2,1.0,88,170,20.0,11,0,21.7,27
4.62,1.0,230,179,16.0,2,1,14.9,19
1.59,1.0,161,234,8.0,23,0,8.7,31
0.4,1.0,142,142,3.5,10,0,2.0166666666666666,9
1.07,1.0,237,263,7.0,15,0,8.183333333333334,17
3.2,1.0,246,239,11.5,16,1,11.9,12
2.15,2.0,249,100,10.5,20,0,14.45,28
0.9,3.0,141,237,6.0,11,0,6.15,21
3.51,2.0,186,163,15.0,22,1,18.533333333333335,12
1.4,3.0,143,163,10.0,11,0,14.4,13
7.92,1.0,138,217,23.5,22,0,18.233333333333334,23
3.91,2.0,90,239,16.5,18,0,22.066666666666666,17
1.66,5.0,236,74,8.5,10,1,8.916666666666666,26
1.38,1.0,144,234,7.0,21,0,7.8,15
3.7,1.0,68,262,12.5,3,0,12.466666666666667,1
0.92,2.0,237,236,6.0,9,1,5.816666666666666,26
4.69,2.0,114,142,17.0,1,1,18.483333333333334,25
1.09,1.0,161,186,6.0,8,0,6.233333333333333,2
0.97,1.0,237,236,5.5,21,0,5.216666666666667,30
1.4,1.0,4,114,8.0,1,0,9.4,1
3.48,2.0,237,7,12.5,23,0,11.45,15
0.95,1.0,236,236,4.5,21,0,2.283333333333333,15
22.2,4.0,132,239,52.0,23,0,42.53333333333333,8
1.99,1.0,170,163,9.0,11,1,10.25,4
11.68,1.0,138,142,39.5,15,1,42.28333333333333,12
1.43,1.0,239,24,6.0,20,0,4.3,14
1.65,3.0,137,79,8.5,16,0,10.316666666666666,3
1.23,1.0,140,43,8.0,13,1,9.966666666666667,18
3.9,1.0,170,231,19.0,18,0,27.533333333333335,30
1.0,1.0,164,90,6.5,19,0,6.716666666666667,30
2.17,1.0,68,163,10.0,11,0,13.266666666666667,8
3.44,2.0,48,68,21.5,15,0,35.46666666666667,31
0.34,1.0,148,148,4.0,22,0,3.2666666666666666,3
1.28,3.0,48,170,8.5,18,0,10.3,23
1.1,2.0,141,263,6.5,17,0,6.266666666666667,20
3.25,1.0,140,24,12.5,3,1,11.1,25
9.91,6.0,230,138,31.0,14,1,28.216666666666665,26
6.74,1.0,56,80,20.0,2,0,12.033333333333333,1
1.4,1.0,107,158,7.5,17,0,8.966666666666667,22
6.25,2.0,24,249,21.5,21,0,20.05,20
6.0,1.0,114,238,20.0,2,1,19.833333333333332,12
1.01,1.0,151,239,6.0,22,0,5.333333333333333,30
2.86,1.0,137,231,11.5,23,1,12.066666666666666,19
1.74,1.0,140,162,11.5,8,0,15.65,30
3.51,1.0,163,145,15.0,22,0,16.55,16
1.7,1.0,162,68,10.5,18,0,14.566666666666666,27
1.72,1.0,107,144,9.0,8,0,9.716666666666667,13
12.9,1.0,68,130,44.0,8,0,46.75,8
3.4,1.0,90,141,16.5,16,0,25.316666666666666,31
2.0,1.0,79,231,10.5,20,0,13.366666666666667,22
1.38,1.0,234,158,7.5,20,0,7.283333333333333,28
1.78,1.0,170,211,9.0,17,0,11.1,3
5.75,1.0,100,166,18.0,21,1,12.316666666666666,12
1.6,1.0,262,75,9.0,7,0,11.5,22
1.7,1.0,138,223,7.5,8,1,6.316666666666666,5
1.17,2.0,238,166,5.5,16,0,3.933333333333333,28
1.5,1.0,163,164,8.0,7,0,8.566666666666666,15
1.05,1.0,163,229,8.0,20,0,10.15,17
1.14,1.0,186,161,6.5,19,1,6.75,12
3.0,1.0,233,263,10.0,2,1,7.433333333333334,12
2.99,1.0,164,140,14.5,16,0,20.833333333333332,31
0.46,1.0,236,236,5.0,9,0,5.683333333333334,6
2.17,2.0,249,170,9.0,4,1,9.316666666666666,12
3.64,4.0,163,113,17.0,21,0,24.416666666666668,3
0.76,1.0,237,142,4.5,18,0,3.75,24
1.1,1.0,161,68,6.0,10,0,6.533333333333333,16
3.9,1.0,264,264,16.5,19,0,23.283333333333335,9
4.6,1.0,244,239,16.0,7,0,14.183333333333334,9
1.78,1.0,140,162,10.0,16,1,14.216666666666667,12
1.28,2.0,237,236,5.5,11,1,3.85,4
2.1,1.0,230,68,10.5,21,0,13.7,15
1.0,1.0,237,141,7.0,18,0,7.85,28
3.1,1.0,48,263,12.5,21,1,13.683333333333334,19
6.5,1.0,230,244,21.0,17,0,14.383333333333333,1
0.36,1.0,162,162,4.5,19,1,4.066666666666666,26
14.94,1.0,161,132,52.0,18,0,39.15,24
5.2,2.0,164,209,19.5,15,0,21.616666666666667,2
0.19,1.0,42,42,4.5,14,0,4.25,20
1.99,1.0,79,170,8.5,0,1,9.25,26
1.73,1.0,142,141,8.0,23,1,7.783333333333333,4
0.8,1.0,79,148,6.5,22,0,7.2,22
4.97,1.0,249,80,20.5,19,0,24.283333333333335,23
6.74,5.0,79,181,23.0,0,1,23.433333333333334,19
1.49,1.0,263,237,7.0,9,1,6.133333333333334,4
0.46,1.0,233,233,4.0,14,1,2.683333333333333,25
3.3,1.0,161,79,19.0,17,1,29.8,11
1.8,2.0,68,142,10.0,18,0,12.366666666666667,8
0.57,1.0,239,239,4.5,18,0,4.033333333333333,31
2.71,4.0,43,107,13.5,17,1,19.816666666666666,18
17.5,1.0,132,230,52.0,1,0,29.883333333333333,28
1.27,5.0,48,186,8.0,21,1,9.85,18
18.63,2.0,132,68,52.0,22,0,31.95,13
2.3,1.0,170,141,10.5,10,0,12.5,2
2.03,1.0,125,107,10.0,12,1,12.333333333333334,18
0.37,1.0,161,161,4.5,11,0,4.066666666666666,23
1.9,1.0,229,142,9.0,13,0,10.65,2
1.23,1.0,163,141,6.5,21,0,6.083333333333333,22
2.2,5.0,90,231,9.5,18,0,11.233333333333333,22
0.72,1.0,141,141,5.5,14,0,5.866666666666666,8
3.2,1.0,161,238,14.5,15,0,18.066666666666666,20
0.9,1.0,239,238,6.0,14,1,5.483333333333333,5
0.7,1.0,236,43,4.5,15,1,2.9833333333333334,19
3.57,1.0,158,234,16.5,8,0,22.2,10
2.06,1.0,236,162,9.0,8,0,10.216666666666667,28
2.27,6.0,163,90,11.0,20,0,14.05,29
0.95,2.0,164,137,6.5,10,0,7.366666666666666,15
5.73,1.0,132,130,17.0,20,0,11.55,10
1.2,1.0,142,230,8.0,19,1,10.166666666666666,11
3.69,1.0,141,260,13.5,20,0,13.633333333333333,24
3.2,2.0,170,263,12.5,13,1,15.183333333333334,19
2.6,1.0,186,231,9.5,6,0,8.483333333333333,17
2.22,5.0,142,186,11.5,21,0,15.2,15
0.83,1.0,237,140,6.5,9,0,7.1,9
8.42,1.0,138,162,26.5,16,1,24.583333333333332,12
3.39,2.0,141,68,15.0,12,1,19.683333333333334,12
0.7,1.0,107,234,5.0,20,1,4.933333333333334,4
0.47,1.0,141,262,4.0,3,1,2.3833333333333333,4
1.3,1.0,230,229,9.0,18,0,12.233333333333333,6
1.01,1.0,100,233,7.5,11,1,9.033333333333333,18
3.34,5.0,163,249,13.0,22,0,14.933333333333334,21
4.43,2.0,186,13,17.0,8,1,18.366666666666667,11
0.41,4.0,236,237,4.0,20,0,2.466666666666667,16
0.9,1.0,48,163,5.5,7,0,4.916666666666667,8
1.41,5.0,230,140,7.5,19,0,8.566666666666666,3
4.3,1.0,186,151,17.0,7,0,21.633333333333333,15
1.78,1.0,261,158,8.5,15,0,9.933333333333334,13
1.15,3.0,238,166,5.0,8,0,3.283333333333333,21
2.2,1.0,238,140,12.0,14,0,16.1,8
1.03,1.0,186,137,9.0,17,1,12.35,19
1.56,1.0,43,239,8.5,9,1,8.633333333333333,26
2.45,4.0,144,25,10.0,22,0,8.566666666666666,13
0.59,1.0,107,137,4.0,9,0,3.1333333333333333,30
17.39,3.0,10,209,52.0,14,0,43.63333333333333,22
1.69,1.0,90,231,8.5,23,1,10.25,11
8.15,1.0,141,231,26.0,12,0,21.733333333333334,31
8.86,1.0,163,49,28.5,22,0,28.866666666666667,17
0.54,1.0,141,141,4.0,20,1,2.716666666666667,5
0.69,1.0,263,263,5.0,15,0,4.666666666666667,7
0.89,1.0,100,170,7.0,12,0,9.25,7
0.91,3.0,158,158,6.0,17,1,6.416666666666667,18
1.43,3.0,162,107,7.0,22,0,6.05,14
0.69,1.0,107,137,5.0,14,0,5.083333333333333,21
1.23,1.0,41,42,7.5,17,0,8.85,31
1.3,1.0,233,234,7.5,19,0,8.366666666666667,21
3.7,5.0,263,166,18.0,8,0,23.466666666666665,29
4.12,2.0,263,234,15.5,20,1,19.766666666666666,4
5.64,1.0,142,112,29.5,9,0,43.5,10
1.71,1.0,230,234,10.5,9,0,14.816666666666666,17
2.49,2.0,68,48,11.5,15,0,12.733333333333333,17
20.65,3.0,233,1,76.5,10,0,40.0,20
0.73,1.0,237,162,6.5,17,0,7.966666666666667,17
1.2,2.0,68,163,6.5,6,0,6.283333333333333,29
3.3,1.0,68,140,18.0,8,0,26.55,29
7.64,1.0,161,196,25.5,23,0,23.066666666666666,29
1.0,1.0,237,229,6.5,12,1,6.2,26
19.21,1.0,24,132,52.0,12,0,69.68333333333334,3
1.76,1.0,148,256,7.0,20,0,3.533333333333333,2
2.46,2.0,158,48,10.0,1,1,11.066666666666666,25
1.88,1.0,211,186,7.5,11,0,7.866666666666666,7
2.45,5.0,143,238,11.0,10,1,13.283333333333333,11
2.65,1.0,162,262,10.0,15,0,10.216666666666667,1
0.8,1.0,158,158,5.0,14,0,4.833333333333333,9
1.3,1.0,246,230,8.0,7,0,9.7,16
11.3,1.0,138,68,38.0,15,0,40.43333333333333,13
1.28,1.0,236,238,7.0,7,0,7.733333333333333,31
0.84,1.0,113,158,5.5,16,0,5.966666666666667,8
1.97,1.0,74,168,9.5,13,1,10.3,25
2.49,1.0,100,239,10.0,1,0,9.483333333333333,14
1.0,2.0,68,170,5.5,18,1,5.716666666666667,5
5.43,1.0,132,130,16.0,19,0,9.966666666666667,3
0.21,5.0,263,236,4.5,14,0,4.266666666666667,28
2.02,1.0,230,137,12.5,18,0,18.666666666666668,16
1.36,1.0,237,230,7.5,13,0,8.616666666666667,2
1.71,1.0,236,141,7.5,21,1,7.166666666666667,25
0.51,5.0,107,170,4.0,23,0,2.966666666666667,10
14.61,1.0,138,48,45.5,14,0,43.53333333333333,30
0.42,1.0,234,164,3.5,8,0,2.0166666666666666,29
6.23,6.0,132,76,21.0,10,0,16.283333333333335,1
0.8,1.0,230,48,6.5,21,0,7.883333333333334,3
0.43,1.0,229,229,3.5,0,0,1.9333333333333333,13
1.19,1.0,143,163,7.0,14,0,7.266666666666667,13
1.69,2.0,237,238,8.0,20,1,8.366666666666667,25
1.63,1.0,239,163,9.5,8,0,12.083333333333334,10
1.34,5.0,262,75,6.0,7,0,4.866666666666666,30
1.88,2.0,48,90,10.0,18,0,13.15,20
0.67,5.0,114,113,4.5,21,0,3.9,31
0.67,1.0,237,237,5.0,14,0,4.233333333333333,30
1.21,1.0,162,164,7.0,21,0,8.95,14
1.71,1.0,79,164,10.0,1,0,12.9,1
1.4,1.0,79,137,6.5,18,1,6.066666666666666,5
1.56,1.0,161,234,8.0,14,0,9.483333333333333,20
2.74,5.0,68,161,13.5,13,0,19.883333333333333,22
2.45,1.0,237,238,10.5,1,0,10.933333333333334,1
1.8,1.0,237,262,10.0,11,0,13.733333333333333,13
2.2,1.0,224,229,13.0,8,0,17.866666666666667,27
0.7,1.0,140,140,5.5,15,0,5.5,3
1.41,1.0,68,100,8.0,8,0,9.533333333333333,16
1.0,1.0,162,233,6.5,23,0,7.716666666666667,29
1.11,1.0,164,233,6.0,21,1,6.55,25
0.9,1.0,100,164,6.0,2,1,6.35,25
0.66,6.0,237,237,5.5,11,1,5.316666666666666,25
1.04,1.0,79,144,6.5,23,0,7.1,9
0.75,1.0,148,232,5.5,12,0,4.95,10
0.9,1.0,48,161,6.0,6,0,6.633333333333334,27
5.03,1.0,50,87,18.5,12,0,19.733333333333334,28
5.8,1.0,48,116,18.5,6,0,14.316666666666666,29
0.8,1.0,239,238,8.5,20,0,11.8,24
2.68,1.0,100,144,12.5,22,0,15.666666666666666,9
2.04,4.0,164,211,9.0,22,0,10.45,20
2.8,1.0,90,142,15.5,10,0,22.883333333333333,27
12.99,2.0,211,1,56.5,16,1,33.15,19
0.37,2.0,239,239,3.5,9,0,2.0833333333333335,21
3.15,1.0,234,261,15.0,18,0,20.1,15
3.13,2.0,148,25,13.0,2,1,17.15,19
7.56,5.0,138,262,24.0,19,0,20.183333333333334,6
1.5,1.0,237,230,11.0,14,0,15.866666666666667,20
1.1,1.0,260,129,7.0,14,1,7.066666666666666,4
2.9,1.0,90,237,12.5,13,1,14.566666666666666,11
0.6,1.0,236,236,5.0,14,0,4.233333333333333,6
0.7,1.0,68,186,4.5,7,0,3.3,13
1.81,1.0,236,161,13.0,17,0,20.066666666666666,22
0.53,1.0,211,114,4.5,11,1,4.65,5
0.7,1.0,48,161,5.0,7,0,4.716666666666667,7
18.9,1.0,262,132,52.0,5,1,28.75,5
1.03,2.0,186,234,7.5,12,0,9.166666666666666,15
1.12,2.0,237,233,11.5,16,0,17.016666666666666,14
0.73,1.0,229,237,5.0,15,0,4.033333333333333,1
2.25,2.0,43,140,13.5,11,0,18.816666666666666,27
8.1,1.0,158,37,33.0,1,1,42.916666666666664,18
2.18,2.0,162,90,10.5,16,0,13.8,14
1.26,1.0,90,164,6.0,22,0,5.916666666666667,30
3.3,1.0,137,142,12.5,9,1,12.316666666666666,19
0.62,2.0,233,229,7.5,16,0,10.516666666666667,14
1.7,1.0,239,163,7.5,15,1,8.45,25
1.11,1.0,142,239,6.0,21,0,4.45,16
1.5,1.0,107,211,7.5,21,0,7.533333333333333,14
4.6,1.0,263,79,16.0,21,0,14.0,15
0.43,1.0,249,90,3.5,20,0,1.6166666666666667,31
19.92,1.0,132,166,52.0,12,1,33.733333333333334,12
2.68,1.0,114,162,11.5,13,0,14.783333333333333,14
2.5,1.0,249,163,10.5,23,0,12.483333333333333,24
2.4,1.0,249,230,9.5,9,1,8.6,5
2.86,5.0,170,261,16.0,15,0,24.75,3
1.2,3.0,186,170,11.5,14,0,17.133333333333333,30
3.07,1.0,151,42,14.5,15,1,19.133333333333333,26
0.68,2.0,163,237,5.0,14,1,4.75,4
10.8,1.0,246,138,32.5,13,0,29.35,14
1.84,1.0,230,186,9.5,12,1,13.483333333333333,19
2.53,1.0,163,145,12.0,13,0,13.633333333333333,30
1.07,2.0,79,107,7.5,13,1,9.066666666666666,25
2.4,1.0,107,230,10.0,7,0,11.55,10
2.59,2.0,144,68,11.5,10,1,12.466666666666667,5
1.3,1.0,68,90,10.0,18,0,13.883333333333333,31
2.66,1.0,164,239,14.0,13,0,18.9,8
0.5,2.0,161,230,5.0,14,0,4.583333333333333,29
4.9,1.0,48,13,18.5,7,0,21.416666666666668,31
0.9,1.0,234,170,5.0,22,1,4.55,26
0.8,1.0,186,170,7.0,16,1,8.566666666666666,11
0.69,1.0,161,170,6.0,12,0,6.666666666666667,30
0.69,1.0,162,162,5.0,7,0,4.1,10
1.45,1.0,237,262,8.5,17,0,10.366666666666667,29
1.6,1.0,79,164,7.0,5,1,6.083333333333333,12
0.96,2.0,163,142,6.0,22,0,5.8,3
1.62,1.0,107,170,10.0,19,0,13.7,29
2.55,1.0,90,143,10.0,22,0,10.1,7
0.48,1.0,141,141,4.0,13,0,2.2333333333333334,17
1.97,1.0,48,90,9.5,14,0,12.066666666666666,9
1.36,1.0,161,107,8.0,17,0,9.75,24
1.9,2.0,48,239,10.5,11,1,12.866666666666667,25
1.96,1.0,261,79,13.0,16,0,19.283333333333335,17
3.41,5.0,234,143,12.0,23,1,11.683333333333334,18
2.7,1.0,100,238,14.0,8,0,18.883333333333333,31
0.91,1.0,263,75,5.5,6,1,5.15,5
4.0,1.0,263,234,13.5,1,0,12.1,13
1.5,1.0,246,164,9.0,13,0,11.15,31
1.47,2.0,114,231,7.5,21,0,8.016666666666667,9
2.63,1.0,164,144,13.0,15,1,19.0,18
0.66,1.0,90,158,4.5,14,1,3.6333333333333333,11
1.57,1.0,233,163,7.5,14,1,7.783333333333333,11
0.86,1.0,14,14,6.0,14,0,6.283333333333333,8
2.25,3.0,246,143,8.5,18,0,7.85,6
4.5,3.0,48,12,20.0,12,0,24.233333333333334,3
1.14,2.0,68,230,7.0,18,0,7.383333333333334,28
1.26,1.0,43,239,7.0,20,0,8.45,6
1.2,2.0,186,230,8.5,17,0,12.016666666666667,10
3.91,1.0,262,107,16.0,11,0,17.466666666666665,28
0.4,2.0,246,68,5.0,12,1,4.616666666666666,18
1.79,1.0,229,100,8.0,23,0,8.883333333333333,13
1.33,1.0,237,143,9.0,15,0,12.1,27
1.02,1.0,68,164,7.0,7,0,8.7,15
1.0,2.0,262,237,6.5,19,0,7.2,30
1.0,1.0,48,161,6.5,21,0,8.083333333333334,29
2.6,1.0,141,74,9.5,16,0,9.066666666666666,9
0.8,1.0,107,137,6.0,22,0,6.183333333333334,30
0.92,1.0,249,234,5.0,13,0,4.65,17
3.51,1.0,163,79,15.5,11,0,21.233333333333334,3
0.5,1.0,237,141,5.0,13,0,5.3,15
2.63,2.0,234,87,14.5,17,0,21.166666666666668,16
1.0,3.0,79,137,5.0,21,1,2.9166666666666665,12
4.7,1.0,141,79,15.5,14,0,11.05,13
2.4,1.0,142,68,10.0,16,0,10.183333333333334,28
1.5,1.0,211,234,8.5,16,0,9.733333333333333,13
1.81,1.0,142,237,10.0,9,0,13.15,24
2.97,2.0,230,114,13.5,22,0,17.683333333333334,23
3.96,1.0,87,79,14.5,22,0,13.516666666666667,30
1.81,1.0,230,90,11.0,19,1,16.716666666666665,18
1.6,1.0,237,262,10.0,9,0,14.15,28
7.11,5.0,263,56,25.0,23,1,28.533333333333335,26
0.75,1.0,249,125,4.5,21,1,3.1166666666666667,18
4.7,1.0,234,52,16.5,21,0,19.15,14
0.99,1.0,164,161,6.0,15,0,6.116666666666666,8
0.6,1.0,237,237,4.5,14,1,3.933333333333333,4
4.44,2.0,164,146,18.0,0,1,22.4,11
0.84,1.0,263,237,5.0,11,1,4.066666666666666,5
0.67,1.0,263,140,4.0,23,0,2.35,22
0.87,1.0,140,237,7.0,12,0,8.066666666666666,7
2.32,3.0,113,230,10.0,20,1,12.383333333333333,12
3.0,1.0,186,237,15.0,7,0,20.166666666666668,9
0.44,1.0,239,143,4.0,9,1,2.5833333333333335,12
0.82,2.0,164,162,6.5,13,0,7.633333333333334,2
2.9,1.0,140,137,10.5,19,0,7.616666666666666,13
0.69,1.0,263,262,4.5,21,0,3.2333333333333334,14
0.7,3.0,161,43,4.5,23,1,3.316666666666667,25
0.56,2.0,100,48,5.0,18,0,5.433333333333334,14
1.44,2.0,162,246,9.0,11,1,11.65,26
7.7,1.0,186,129,25.5,19,0,24.55,7
11.98,1.0,132,83,37.0,10,0,31.083333333333332,31
0.9,1.0,114,4,6.0,13,0,6.166666666666667,10
1.66,1.0,90,79,9.0,20,0,11.2,3
1.5,1.0,237,262,7.5,20,0,8.1,31
2.2,1.0,229,236,9.0,20,0,8.683333333333334,21
1.5,2.0,238,166,8.5,11,0,10.216666666666667,24
0.8,1.0,230,164,5.5,19,0,5.283333333333333,6
7.8,2.0,138,164,23.5,20,0,18.066666666666666,3
1.7,1.0,125,79,9.0,11,1,9.25,12
0.5,3.0,113,114,4.0,11,1,2.5166666666666666,11
2.94,1.0,142,263,11.5,21,0,13.7,17
16.33,5.0,100,1,61.0,7,0,22.55,1
19.3,2.0,132,75,52.0,9,0,61.53333333333333,17
1.8,4.0,13,144,11.0,17,0,15.2,9
1.6,1.0,162,90,8.5,17,0,10.933333333333334,9
18.9,1.0,132,142,52.0,0,1,39.85,4
1.36,3.0,246,186,7.5,15,0,7.933333333333334,20
3.16,1.0,186,263,13.0,19,0,15.5,3
2.24,2.0,238,50,10.0,17,0,10.316666666666666,1
9.6,1.0,236,138,28.5,7,0,22.666666666666668,17
12.0,1.0,132,138,33.5,20,0,24.366666666666667,30
0.61,3.0,68,246,5.0,16,0,5.15,29
1.02,1.0,48,161,7.5,9,0,10.75,28
2.82,1.0,143,162,14.0,14,0,18.516666666666666,6
0.6,1.0,161,163,4.5,18,0,3.3666666666666667,21
1.97,1.0,230,249,7.5,21,0,6.683333333333334,23
1.89,1.0,68,79,9.0,10,1,10.116666666666667,26
1.43,5.0,230,237,11.5,10,0,18.0,10
1.28,2.0,163,186,7.5,23,0,8.866666666666667,10
1.6,1.0,246,158,8.0,14,0,9.083333333333334,14
2.33,5.0,230,249,10.0,23,0,12.416666666666666,22
0.8,1.0,237,237,5.0,11,1,3.816666666666667,18
2.9,1.0,107,237,15.0,15,0,21.383333333333333,9
17.86,1.0,132,142,52.0,18,0,49.35,8
1.92,1.0,186,142,10.0,14,1,12.516666666666667,19
1.66,1.0,230,234,11.0,19,0,16.933333333333334,16
9.26,1.0,233,127,28.0,23,0,21.716666666666665,15
1.03,1.0,211,45,6.5,8,1,6.866666666666666,5
1.8,1.0,140,170,12.5,12,0,19.35,23
1.45,1.0,170,237,7.5,15,1,7.216666666666667,12
1.3,1.0,142,238,6.5,22,0,6.216666666666667,9
1.0,1.0,100,161,7.5,13,0,9.433333333333334,27
1.4,1.0,234,125,8.0,15,0,10.166666666666666,23
1.5,2.0,236,237,14.0,15,0,22.116666666666667,23
0.87,1.0,141,140,5.0,6,0,3.2,17
3.77,1.0,249,65,14.5,0,1,16.683333333333334,11
35.0,1.0,132,1,108.0,8,0,47.583333333333336,2
1.02,1.0,238,142,5.0,10,0,4.1,7
0.79,1.0,170,170,5.0,1,1,3.7333333333333334,11
0.51,1.0,237,162,5.0,12,0,6.25,6
2.7,1.0,79,48,10.0,2,1,10.3,26
0.87,1.0,100,161,5.5,7,0,5.466666666666667,23
0.98,1.0,170,186,8.0,18,0,11.266666666666667,9
17.55,1.0,132,100,52.0,16,0,41.5,3
1.68,2.0,140,161,8.5,10,0,9.016666666666667,6
0.94,1.0,48,246,5.0,3,0,3.4833333333333334,20
0.77,1.0,234,234,5.0,23,0,4.166666666666667,17
